ProduktID;MHD;Batch
produkt_61432;08.09.2025;894
produkt_61433;08.12.2025;215
produkt_61434;06.12.2025;127
produkt_61435;11.10.2025;719
produkt_61436;10.06.2025;350
produkt_61437;19.11.2025;291
produkt_61438;07.05.2025;865
produkt_61439;03.12.2025;97
produkt_61440;16.02.2025;342
produkt_61441;13.06.2025;479
produkt_61442;22.11.2025;753
produkt_61443;27.03.2025;870
produkt_61444;26.12.2025;680
produkt_61445;02.08.2025;492
produkt_61446;27.08.2025;479
produkt_61447;18.10.2025;93
produkt_61448;16.05.2025;368
produkt_61449;29.01.2025;586
produkt_61450;21.10.2025;541
produkt_61451;02.11.2025;798
produkt_61452;28.09.2025;549
produkt_61453;31.08.2025;906
produkt_61454;09.08.2025;775
produkt_61455;16.02.2025;685
produkt_61456;28.05.2025;175
produkt_61457;10.05.2025;844
produkt_61458;22.10.2025;987
produkt_61459;06.11.2025;966
produkt_61460;16.08.2025;182
produkt_61461;04.04.2025;85
produkt_61462;06.04.2025;716
produkt_61463;07.03.2025;898
produkt_61464;27.09.2025;523
produkt_61465;26.10.2025;85
produkt_61466;03.03.2025;127
produkt_61467;03.05.2025;303
produkt_61468;10.01.2025;619
produkt_61469;29.03.2025;701
produkt_61470;14.01.2025;680
produkt_61471;04.04.2025;390
produkt_61472;21.07.2025;187
produkt_61473;06.10.2025;240
produkt_61474;25.03.2025;298
produkt_61475;21.08.2025;821
produkt_61476;11.10.2025;525
produkt_61477;06.03.2025;438
produkt_61478;18.04.2025;946
produkt_61479;07.10.2025;792
produkt_61480;11.10.2025;143
produkt_61481;26.03.2025;431
produkt_61482;25.04.2025;489
produkt_61483;01.05.2025;448
produkt_61484;24.12.2025;256
produkt_61485;04.02.2025;611
produkt_61486;12.09.2025;236
produkt_61487;08.10.2025;968
produkt_61488;31.10.2025;403
produkt_61489;27.04.2025;945
produkt_61490;07.06.2025;609
produkt_61491;04.11.2025;559
produkt_61492;19.04.2025;571
produkt_61493;20.04.2025;151
produkt_61494;29.04.2025;671
produkt_61495;03.03.2025;654
produkt_61496;09.11.2025;52
produkt_61497;24.01.2025;788
produkt_61498;21.08.2025;829
produkt_61499;29.06.2025;778
produkt_61500;04.07.2025;188
produkt_61501;10.02.2025;147
produkt_61502;04.04.2025;243
produkt_61503;29.08.2025;867
produkt_61504;18.11.2025;631
produkt_61505;13.06.2025;792
produkt_61506;12.09.2025;247
produkt_61507;07.12.2025;626
produkt_61508;03.01.2025;837
produkt_61509;26.01.2025;555
produkt_61510;20.01.2025;279
produkt_61511;29.07.2025;321
produkt_61512;19.10.2025;641
produkt_61513;11.05.2025;531
produkt_61514;25.02.2025;459
produkt_61515;30.07.2025;530
produkt_61516;16.06.2025;965
produkt_61517;02.10.2025;677
produkt_61518;24.10.2025;278
produkt_61519;16.07.2025;716
produkt_61520;01.09.2025;494
produkt_61521;25.08.2025;995
produkt_61522;05.07.2025;489
produkt_61523;12.07.2025;698
produkt_61524;22.05.2025;856
produkt_61525;06.09.2025;767
produkt_61526;12.12.2025;761
produkt_61527;08.12.2025;506
produkt_61528;04.01.2025;388
produkt_61529;25.11.2025;718
produkt_61530;23.12.2025;494
produkt_61531;07.01.2025;428
produkt_61532;12.07.2025;627
produkt_61533;08.11.2025;841
produkt_61534;23.03.2025;333
produkt_61535;04.07.2025;459
produkt_61536;15.08.2025;81
produkt_61537;19.03.2025;502
produkt_61538;30.07.2025;438
produkt_61539;06.06.2025;118
produkt_61540;22.03.2025;160
produkt_61541;25.09.2025;959
produkt_61542;29.09.2025;865
produkt_61543;01.03.2025;647
produkt_61544;18.06.2025;875
produkt_61545;28.04.2025;367
produkt_61546;01.05.2025;452
produkt_61547;21.03.2025;785
produkt_61548;29.03.2025;848
produkt_61549;23.07.2025;540
produkt_61550;18.08.2025;551
produkt_61551;30.09.2025;428
produkt_61552;05.07.2025;140
produkt_61553;22.05.2025;531
produkt_61554;19.03.2025;799
produkt_61555;07.08.2025;86
produkt_61556;22.07.2025;160
produkt_61557;19.12.2025;253
produkt_61558;29.12.2025;949
produkt_61559;24.02.2025;352
produkt_61560;13.07.2025;110
produkt_61561;19.07.2025;959
produkt_61562;22.12.2025;470
produkt_61563;13.07.2025;798
produkt_61564;25.02.2025;597
produkt_61565;12.09.2025;116
produkt_61566;27.03.2025;675
produkt_61567;21.11.2025;566
produkt_61568;27.03.2025;360
produkt_61569;18.01.2025;85
produkt_61570;07.06.2025;985
produkt_61571;12.02.2025;488
produkt_61572;22.02.2025;407
produkt_61573;12.10.2025;95
produkt_61574;29.10.2025;965
produkt_61575;17.07.2025;670
produkt_61576;11.09.2025;520
produkt_61577;16.05.2025;694
produkt_61578;16.08.2025;719
produkt_61579;20.07.2025;286
produkt_61580;16.07.2025;763
produkt_61581;14.04.2025;714
produkt_61582;20.01.2025;497
produkt_61583;14.03.2025;739
produkt_61584;09.10.2025;565
produkt_61585;23.09.2025;68
produkt_61586;13.08.2025;414
produkt_61587;24.02.2025;605
produkt_61588;23.02.2025;698
produkt_61589;10.04.2025;123
produkt_61590;06.02.2025;891
produkt_61591;12.09.2025;769
produkt_61592;10.03.2025;350
produkt_61593;27.12.2025;301
produkt_61594;18.03.2025;831
produkt_61595;07.08.2025;221
produkt_61596;21.08.2025;363
produkt_61597;28.08.2025;739
produkt_61598;10.02.2025;819
produkt_61599;15.12.2025;325
produkt_61600;09.12.2025;225
produkt_61601;06.07.2025;836
produkt_61602;04.04.2025;375
produkt_61603;29.10.2025;282
produkt_61604;12.12.2025;967
produkt_61605;25.02.2025;209
produkt_61606;09.05.2025;356
produkt_61607;16.10.2025;263
produkt_61608;21.08.2025;687
produkt_61609;03.09.2025;176
produkt_61610;20.12.2025;265
produkt_61611;10.09.2025;741
produkt_61612;06.05.2025;150
produkt_61613;15.01.2025;588
produkt_61614;02.01.2025;567
produkt_61615;03.05.2025;871
produkt_61616;16.07.2025;512
produkt_61617;21.08.2025;693
produkt_61618;28.07.2025;447
produkt_61619;18.05.2025;71
produkt_61620;23.03.2025;964
produkt_61621;16.10.2025;268
produkt_61622;22.04.2025;227
produkt_61623;11.02.2025;658
produkt_61624;03.07.2025;738
produkt_61625;19.09.2025;166
produkt_61626;02.07.2025;951
produkt_61627;21.02.2025;440
produkt_61628;13.10.2025;730
produkt_61629;09.01.2025;823
produkt_61630;16.09.2025;578
produkt_61631;14.03.2025;673
produkt_61632;06.12.2025;916
produkt_61633;11.03.2025;130
produkt_61634;13.11.2025;473
produkt_61635;10.11.2025;959
produkt_61636;18.01.2025;608
produkt_61637;11.01.2025;687
produkt_61638;18.05.2025;310
produkt_61639;31.10.2025;657
produkt_61640;23.09.2025;851
produkt_61641;19.01.2025;847
produkt_61642;25.03.2025;867
produkt_61643;14.05.2025;416
produkt_61644;14.05.2025;843
produkt_61645;27.01.2025;740
produkt_61646;15.06.2025;973
produkt_61647;15.09.2025;227
produkt_61648;07.01.2025;419
produkt_61649;04.07.2025;885
produkt_61650;05.07.2025;435
produkt_61651;20.03.2025;975
produkt_61652;24.03.2025;263
produkt_61653;19.08.2025;898
produkt_61654;12.09.2025;223
produkt_61655;07.11.2025;241
produkt_61656;24.06.2025;501
produkt_61657;13.07.2025;766
produkt_61658;01.03.2025;653
produkt_61659;14.05.2025;72
produkt_61660;31.12.2025;538
produkt_61661;08.06.2025;276
produkt_61662;12.12.2025;598
produkt_61663;01.06.2025;995
produkt_61664;23.05.2025;699
produkt_61665;09.03.2025;993
produkt_61666;15.12.2025;836
produkt_61667;13.08.2025;381
produkt_61668;28.05.2025;228
produkt_61669;15.02.2025;375
produkt_61670;03.02.2025;582
produkt_61671;15.11.2025;709
produkt_61672;05.01.2025;665
produkt_61673;11.10.2025;668
produkt_61674;09.03.2025;489
produkt_61675;11.03.2025;627
produkt_61676;03.09.2025;439
produkt_61677;18.01.2025;788
produkt_61678;07.08.2025;656
produkt_61679;24.01.2025;80
produkt_61680;24.05.2025;943
produkt_61681;17.02.2025;350
produkt_61682;29.06.2025;644
produkt_61683;16.09.2025;302
produkt_61684;05.08.2025;479
produkt_61685;30.07.2025;249
produkt_61686;04.11.2025;335
produkt_61687;24.03.2025;251
produkt_61688;09.12.2025;870
produkt_61689;14.04.2025;316
produkt_61690;10.07.2025;380
produkt_61691;24.04.2025;850
produkt_61692;21.06.2025;845
produkt_61693;27.06.2025;644
produkt_61694;03.08.2025;353
produkt_61695;05.10.2025;352
produkt_61696;14.01.2025;714
produkt_61697;01.11.2025;58
produkt_61698;08.04.2025;407
produkt_61699;20.12.2025;410
produkt_61700;26.09.2025;795
produkt_61701;15.10.2025;672
produkt_61702;13.01.2025;119
produkt_61703;04.10.2025;356
produkt_61704;08.07.2025;99
produkt_61705;01.08.2025;125
produkt_61706;23.01.2025;493
produkt_61707;27.06.2025;417
produkt_61708;02.08.2025;874
produkt_61709;04.06.2025;991
produkt_61710;27.03.2025;651
produkt_61711;18.05.2025;641
produkt_61712;20.12.2025;252
produkt_61713;30.06.2025;380
produkt_61714;01.06.2025;100
produkt_61715;09.07.2025;140
produkt_61716;30.09.2025;128
produkt_61717;16.01.2025;618
produkt_61718;06.04.2025;353
produkt_61719;08.09.2025;774
produkt_61720;16.02.2025;410
produkt_61721;11.07.2025;957
produkt_61722;09.11.2025;365
produkt_61723;23.05.2025;862
produkt_61724;02.06.2025;539
produkt_61725;06.09.2025;503
produkt_61726;08.12.2025;391
produkt_61727;11.09.2025;67
produkt_61728;25.03.2025;383
produkt_61729;28.08.2025;104
produkt_61730;29.05.2025;123
produkt_61731;09.10.2025;601
produkt_61732;25.08.2025;604
produkt_61733;04.11.2025;693
produkt_61734;16.10.2025;991
produkt_61735;21.01.2025;843
produkt_61736;18.06.2025;68
produkt_61737;17.05.2025;109
produkt_61738;14.03.2025;688
produkt_61739;14.03.2025;494
produkt_61740;03.09.2025;903
produkt_61741;19.06.2025;594
produkt_61742;28.02.2025;362
produkt_61743;04.02.2025;362
produkt_61744;03.04.2025;214
produkt_61745;02.04.2025;99
produkt_61746;21.09.2025;454
produkt_61747;13.02.2025;868
produkt_61748;08.06.2025;107
produkt_61749;26.12.2025;537
produkt_61750;08.12.2025;561
produkt_61751;26.04.2025;821
produkt_61752;30.08.2025;544
produkt_61753;15.04.2025;150
produkt_61754;15.02.2025;791
produkt_61755;20.05.2025;935
produkt_61756;28.10.2025;388
produkt_61757;10.01.2025;831
produkt_61758;17.09.2025;848
produkt_61759;10.02.2025;860
produkt_61760;15.09.2025;862
produkt_61761;23.04.2025;911
produkt_61762;01.05.2025;317
produkt_61763;05.12.2025;877
produkt_61764;05.11.2025;72
produkt_61765;31.07.2025;146
produkt_61766;07.12.2025;804
produkt_61767;21.10.2025;644
produkt_61768;14.07.2025;72
produkt_61769;15.04.2025;61
produkt_61770;29.09.2025;866
produkt_61771;31.05.2025;552
produkt_61772;14.11.2025;770
produkt_61773;28.12.2025;618
produkt_61774;10.06.2025;102
produkt_61775;27.06.2025;190
produkt_61776;29.03.2025;566
produkt_61777;30.08.2025;211
produkt_61778;02.05.2025;907
produkt_61779;19.11.2025;474
produkt_61780;08.11.2025;293
produkt_61781;29.12.2025;357
produkt_61782;02.02.2025;283
produkt_61783;15.07.2025;926
produkt_61784;22.12.2025;216
produkt_61785;14.11.2025;811
produkt_61786;31.03.2025;877
produkt_61787;16.02.2025;649
produkt_61788;27.03.2025;766
produkt_61789;04.09.2025;654
produkt_61790;03.12.2025;71
produkt_61791;12.08.2025;503
produkt_61792;06.03.2025;104
produkt_61793;07.06.2025;708
produkt_61794;30.07.2025;905
produkt_61795;07.06.2025;106
produkt_61796;01.04.2025;653
produkt_61797;26.10.2025;167
produkt_61798;02.05.2025;700
produkt_61799;07.11.2025;195
produkt_61800;24.02.2025;126
produkt_61801;27.10.2025;815
produkt_61802;05.05.2025;507
produkt_61803;10.02.2025;190
produkt_61804;17.06.2025;796
produkt_61805;25.04.2025;112
produkt_61806;14.09.2025;451
produkt_61807;14.10.2025;528
produkt_61808;09.01.2025;960
produkt_61809;11.11.2025;373
produkt_61810;01.01.2026;653
produkt_61811;01.07.2025;222
produkt_61812;03.10.2025;959
produkt_61813;04.06.2025;312
produkt_61814;21.07.2025;449
produkt_61815;24.09.2025;741
produkt_61816;27.11.2025;877
produkt_61817;09.04.2025;990
produkt_61818;11.01.2025;575
produkt_61819;16.04.2025;331
produkt_61820;01.01.2025;964
produkt_61821;27.06.2025;612
produkt_61822;08.04.2025;634
produkt_61823;12.06.2025;149
produkt_61824;11.06.2025;251
produkt_61825;26.11.2025;348
produkt_61826;17.03.2025;236
produkt_61827;15.08.2025;929
produkt_61828;17.07.2025;340
produkt_61829;29.09.2025;57
produkt_61830;04.06.2025;831
produkt_61831;16.01.2025;676
produkt_61832;22.02.2025;839
produkt_61833;25.02.2025;760
produkt_61834;09.03.2025;84
produkt_61835;26.02.2025;241
produkt_61836;08.04.2025;239
produkt_61837;31.03.2025;867
produkt_61838;31.01.2025;424
produkt_61839;29.06.2025;416
produkt_61840;20.12.2025;599
produkt_61841;27.09.2025;918
produkt_61842;01.08.2025;743
produkt_61843;03.07.2025;631
produkt_61844;17.04.2025;781
produkt_61845;09.03.2025;293
produkt_61846;17.11.2025;301
produkt_61847;02.09.2025;606
produkt_61848;14.02.2025;774
produkt_61849;12.02.2025;833
produkt_61850;20.01.2025;752
produkt_61851;16.03.2025;702
produkt_61852;25.12.2025;130
produkt_61853;04.12.2025;503
produkt_61854;22.02.2025;996
produkt_61855;25.04.2025;719
produkt_61856;23.03.2025;125
produkt_61857;15.03.2025;401
produkt_61858;11.04.2025;273
produkt_61859;15.09.2025;382
produkt_61860;27.12.2025;142
produkt_61861;14.02.2025;622
produkt_61862;06.12.2025;318
produkt_61863;16.03.2025;490
produkt_61864;02.10.2025;415
produkt_61865;12.10.2025;856
produkt_61866;25.05.2025;383
produkt_61867;11.01.2025;426
produkt_61868;20.08.2025;700
produkt_61869;13.07.2025;978
produkt_61870;20.07.2025;654
produkt_61871;23.03.2025;583
produkt_61872;11.11.2025;993
produkt_61873;21.12.2025;908
produkt_61874;15.06.2025;196
produkt_61875;05.04.2025;809
produkt_61876;07.01.2025;556
produkt_61877;20.09.2025;889
produkt_61878;11.11.2025;371
produkt_61879;29.06.2025;634
produkt_61880;23.02.2025;878
produkt_61881;03.10.2025;563
produkt_61882;19.08.2025;603
produkt_61883;14.03.2025;300
produkt_61884;10.09.2025;62
produkt_61885;19.04.2025;230
produkt_61886;10.01.2025;458
produkt_61887;17.03.2025;521
produkt_61888;04.06.2025;264
produkt_61889;10.01.2025;277
produkt_61890;14.02.2025;822
produkt_61891;24.02.2025;783
produkt_61892;22.07.2025;956
produkt_61893;22.03.2025;900
produkt_61894;07.06.2025;608
produkt_61895;26.07.2025;372
produkt_61896;26.06.2025;174
produkt_61897;07.03.2025;792
produkt_61898;24.07.2025;772
produkt_61899;19.08.2025;264
produkt_61900;11.07.2025;900
produkt_61901;01.03.2025;357
produkt_61902;25.06.2025;538
produkt_61903;15.12.2025;402
produkt_61904;13.01.2025;738
produkt_61905;03.07.2025;259
produkt_61906;06.02.2025;193
produkt_61907;05.03.2025;764
produkt_61908;16.10.2025;740
produkt_61909;21.08.2025;768
produkt_61910;12.12.2025;993
produkt_61911;30.12.2025;788
produkt_61912;30.11.2025;538
produkt_61913;18.11.2025;197
produkt_61914;24.10.2025;770
produkt_61915;01.02.2025;216
produkt_61916;21.02.2025;775
produkt_61917;24.01.2025;793
produkt_61918;26.11.2025;302
produkt_61919;27.11.2025;546
produkt_61920;11.07.2025;777
produkt_61921;11.03.2025;131
produkt_61922;12.08.2025;299
produkt_61923;29.09.2025;166
produkt_61924;25.02.2025;974
produkt_61925;05.03.2025;611
produkt_61926;06.05.2025;532
produkt_61927;26.03.2025;405
produkt_61928;13.07.2025;166
produkt_61929;10.05.2025;83
produkt_61930;01.01.2026;562
produkt_61931;12.10.2025;376
produkt_61932;30.03.2025;231
produkt_61933;09.03.2025;144
produkt_61934;02.08.2025;793
produkt_61935;08.02.2025;275
produkt_61936;05.10.2025;334
produkt_61937;02.11.2025;190
produkt_61938;16.09.2025;859
produkt_61939;07.01.2025;547
produkt_61940;18.05.2025;774
produkt_61941;10.11.2025;75
produkt_61942;08.09.2025;751
produkt_61943;31.12.2025;278
produkt_61944;18.09.2025;565
produkt_61945;08.01.2025;261
produkt_61946;18.06.2025;230
produkt_61947;11.08.2025;819
produkt_61948;14.05.2025;884
produkt_61949;17.09.2025;203
produkt_61950;01.03.2025;852
produkt_61951;09.05.2025;986
produkt_61952;05.02.2025;372
produkt_61953;26.07.2025;814
produkt_61954;28.02.2025;538
produkt_61955;30.01.2025;980
produkt_61956;31.01.2025;557
produkt_61957;04.06.2025;524
produkt_61958;02.02.2025;549
produkt_61959;21.01.2025;260
produkt_61960;04.12.2025;201
produkt_61961;26.11.2025;289
produkt_61962;09.01.2025;680
produkt_61963;08.06.2025;413
produkt_61964;22.08.2025;886
produkt_61965;11.01.2025;806
produkt_61966;07.06.2025;192
produkt_61967;07.12.2025;151
produkt_61968;22.09.2025;213
produkt_61969;25.09.2025;801
produkt_61970;20.07.2025;766
produkt_61971;30.10.2025;280
produkt_61972;14.02.2025;927
produkt_61973;18.03.2025;122
produkt_61974;24.09.2025;314
produkt_61975;18.07.2025;981
produkt_61976;25.04.2025;287
produkt_61977;28.05.2025;328
produkt_61978;09.02.2025;54
produkt_61979;06.02.2025;483
produkt_61980;21.05.2025;249
produkt_61981;02.10.2025;286
produkt_61982;02.12.2025;765
produkt_61983;04.06.2025;442
produkt_61984;25.04.2025;632
produkt_61985;20.01.2025;941
produkt_61986;28.07.2025;756
produkt_61987;09.02.2025;957
produkt_61988;31.12.2025;890
produkt_61989;30.12.2025;673
produkt_61990;30.03.2025;374
produkt_61991;15.07.2025;381
produkt_61992;27.12.2025;145
produkt_61993;14.05.2025;693
produkt_61994;24.04.2025;564
produkt_61995;27.03.2025;315
produkt_61996;02.10.2025;902
produkt_61997;25.12.2025;454
produkt_61998;28.07.2025;348
produkt_61999;08.09.2025;415
produkt_62000;15.04.2025;113
produkt_62001;17.12.2025;401
produkt_62002;22.12.2025;260
produkt_62003;01.07.2025;670
produkt_62004;19.09.2025;426
produkt_62005;11.04.2025;607
produkt_62006;10.02.2025;453
produkt_62007;04.05.2025;302
produkt_62008;06.04.2025;147
produkt_62009;14.01.2025;280
produkt_62010;09.06.2025;342
produkt_62011;10.06.2025;561
produkt_62012;23.07.2025;661
produkt_62013;10.01.2025;68
produkt_62014;01.09.2025;763
produkt_62015;30.07.2025;562
produkt_62016;03.02.2025;382
produkt_62017;03.02.2025;228
produkt_62018;14.11.2025;849
produkt_62019;12.06.2025;782
produkt_62020;28.12.2025;73
produkt_62021;24.01.2025;849
produkt_62022;27.01.2025;435
produkt_62023;03.06.2025;80
produkt_62024;07.02.2025;432
produkt_62025;20.11.2025;524
produkt_62026;22.10.2025;666
produkt_62027;30.05.2025;547
produkt_62028;23.02.2025;630
produkt_62029;17.12.2025;207
produkt_62030;05.06.2025;504
produkt_62031;09.03.2025;731
produkt_62032;31.05.2025;391
produkt_62033;01.04.2025;368
produkt_62034;21.02.2025;377
produkt_62035;12.10.2025;694
produkt_62036;16.03.2025;342
produkt_62037;16.10.2025;806
produkt_62038;22.08.2025;843
produkt_62039;22.03.2025;366
produkt_62040;05.07.2025;577
produkt_62041;11.05.2025;993
produkt_62042;22.01.2025;708
produkt_62043;27.03.2025;683
produkt_62044;21.11.2025;494
produkt_62045;01.08.2025;271
produkt_62046;25.07.2025;163
produkt_62047;05.12.2025;530
produkt_62048;29.05.2025;636
produkt_62049;15.06.2025;338
produkt_62050;22.07.2025;687
produkt_62051;21.02.2025;599
produkt_62052;06.10.2025;401
produkt_62053;07.07.2025;797
produkt_62054;29.12.2025;822
produkt_62055;17.02.2025;65
produkt_62056;17.10.2025;893
produkt_62057;19.05.2025;610
produkt_62058;30.05.2025;184
produkt_62059;08.12.2025;476
produkt_62060;05.05.2025;964
produkt_62061;10.05.2025;686
produkt_62062;12.02.2025;191
produkt_62063;22.05.2025;754
produkt_62064;06.08.2025;991
produkt_62065;25.06.2025;215
produkt_62066;05.04.2025;213
produkt_62067;11.03.2025;981
produkt_62068;17.11.2025;388
produkt_62069;11.06.2025;182
produkt_62070;11.12.2025;76
produkt_62071;21.01.2025;482
produkt_62072;09.03.2025;448
produkt_62073;06.07.2025;886
produkt_62074;28.11.2025;583
produkt_62075;25.03.2025;151
produkt_62076;09.08.2025;587
produkt_62077;14.12.2025;118
produkt_62078;11.04.2025;687
produkt_62079;25.08.2025;297
produkt_62080;19.08.2025;541
produkt_62081;16.02.2025;92
produkt_62082;15.09.2025;339
produkt_62083;14.12.2025;734
produkt_62084;10.03.2025;191
produkt_62085;08.04.2025;902
produkt_62086;16.07.2025;335
produkt_62087;28.09.2025;520
produkt_62088;09.07.2025;950
produkt_62089;21.01.2025;964
produkt_62090;06.10.2025;858
produkt_62091;21.09.2025;356
produkt_62092;17.11.2025;854
produkt_62093;31.03.2025;85
produkt_62094;14.03.2025;274
produkt_62095;17.09.2025;923
produkt_62096;08.07.2025;457
produkt_62097;12.10.2025;390
produkt_62098;25.02.2025;989
produkt_62099;04.10.2025;225
produkt_62100;28.01.2025;974
produkt_62101;09.12.2025;341
produkt_62102;18.03.2025;443
produkt_62103;05.03.2025;56
produkt_62104;25.07.2025;397
produkt_62105;26.12.2025;994
produkt_62106;22.04.2025;450
produkt_62107;16.02.2025;172
produkt_62108;19.01.2025;166
produkt_62109;01.10.2025;192
produkt_62110;25.09.2025;519
produkt_62111;12.02.2025;320
produkt_62112;04.01.2025;474
